case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
B008,uniform,0.6,0.0,0.0,0.4,4.00001,105.26342105263156,10,0.00882853,5.23062e-08,2.87457e-17,0.0133808,3.30395e-06,7.075100000000001e-20,9.302630000000001e-23,5.8445e-25,3.5689800000000003e-28,8.91609e-28,5.36341e-31,5.98482e-07,2.89992e-08
B008,uniform,0.6,0.0,0.0,0.4,5.00001,131.5792105263158,11,0.00880454,8.11205e-08,7.43737e-17,0.0133782,3.42685e-06,2.82001e-19,4.56051e-22,3.58713e-24,2.7483e-27,6.847579999999999e-27,5.2025100000000005e-30,7.25664e-07,2.89969e-08
B008,uniform,0.6,0.0,0.0,0.4,6.00001,157.89499999999998,12,0.00878062,1.15944e-07,1.6047e-16,0.0133757,3.49236e-06,8.67602e-19,1.6691599999999999e-21,1.57993e-23,1.45624e-26,3.6179700000000003e-26,3.33082e-29,8.4324e-07,2.89936e-08
B008,uniform,0.6,0.0,0.0,0.4,7.00001,184.2107894736842,13,0.00875673,1.5667e-07,3.05767e-16,0.0133731,3.52965e-06,2.2344700000000003e-18,4.9922799999999994e-21,5.52995e-23,5.96336e-26,1.4772e-25,1.60141e-28,9.51941e-07,2.89908e-08
B008,uniform,0.6,0.0,0.0,0.4,8.00001,210.5265789473684,14,0.00873286,2.03201e-07,5.32805e-16,0.0133705,3.55242e-06,5.059530000000001e-18,1.2883499999999999e-20,1.637e-22,2.0224000000000002e-25,4.99524e-25,6.234570000000001e-28,1.05238e-06,2.89873e-08
B008,uniform,0.6,0.0,0.0,0.4,10.0,263.15789473684214,15,0.00868516,3.13098e-07,1.33802e-15,0.0133653,3.57767e-06,1.97276e-17,6.26787e-20,1.00112e-21,1.5552400000000001e-24,3.8213800000000005e-24,6.04809e-27,1.23085e-06,2.89426e-08
B008,uniform,0.6,0.0,0.0,0.4,12.0,315.7894736842105,16,0.00863749,4.44821e-07,2.82516e-15,0.0133601,3.59435e-06,5.97961e-17,2.27882e-19,4.39009e-21,8.22765e-24,2.01006e-23,3.86621e-26,1.38282e-06,2.89346e-08
B008,uniform,0.6,0.0,0.0,0.4,14.0,368.42105263157896,17,0.00858984,5.97355e-07,5.30213e-15,0.0133549,3.60967e-06,1.52399e-16,6.78294e-19,1.53233e-20,3.36598e-23,8.17571e-23,1.8547799999999999e-25,1.51194e-06,2.89258e-08
B008,uniform,0.6,0.0,0.0,0.4,16.0,421.0526315789474,18,0.00854221,7.70275e-07,9.12427e-15,0.0133497,3.6241e-06,3.42402e-16,1.7437e-18,4.52625e-20,1.14147e-22,2.75629e-22,7.23121e-25,1.62115e-06,2.89156e-08
B008,uniform,0.6,0.0,0.0,0.4,18.0,473.6842105263158,19,0.0084946,9.62887e-07,1.471e-14,0.0133444,3.63785e-06,6.98826e-16,4.0095e-18,1.17471e-19,3.35233e-22,8.04508e-22,2.3977000000000003e-24,1.71326e-06,2.89059e-08
B008,uniform,0.6,0.0,0.0,0.4,20.0,526.3157894736843,20,0.00844701,1.17471e-06,2.25248e-14,0.0133392,3.6519e-06,1.32247e-15,8.444630000000001e-18,2.76153e-19,8.79201e-22,2.09741e-21,7.027620000000001e-24,1.79035e-06,2.88941e-08
B008,uniform,0.6,0.0,0.0,0.4,24.0,631.578947368421,21,0.0083519,1.65408e-06,4.70162e-14,0.0133286,3.67539e-06,3.98448e-15,3.06465e-17,1.21173e-18,4.67379e-21,1.1024899999999999e-20,4.52955e-23,1.9077e-06,2.87968e-08
B008,uniform,0.6,0.0,0.0,0.4,28.0,736.8421052631579,22,0.00825687,2.20341e-06,8.74584e-14,0.0133179,3.70335e-06,1.01244e-14,9.11843e-17,4.24144e-18,1.92554e-20,4.4857799999999995e-20,2.19195e-22,1.98575e-06,2.8771e-08
B008,uniform,0.6,0.0,0.0,0.4,34.0001,894.7394736842107,23,0.00811449,3.15255e-06,1.9099e-13,0.0133017,3.73824e-06,3.27892e-14,3.60609e-16,2.05833e-17,1.15077e-19,2.63317e-19,1.60977e-21,2.05037e-06,2.86553e-08
B008,uniform,0.6,0.0,0.0,0.4,42.0001,1105.2657894736844,24,0.00792495,4.63965e-06,4.47183e-13,0.0132799,3.78537e-06,1.18035e-13,1.61526e-15,1.15634e-16,8.1327e-19,1.81473e-18,1.42483e-20,2.07188e-06,2.85195e-08
B008,uniform,0.6,0.0,0.0,0.4,50.0001,1315.792105263158,25,0.00773576,6.35843e-06,9.03993e-13,0.0132578,3.84232e-06,3.40564e-13,5.58671e-15,4.83639e-16,4.1249800000000005e-18,8.95407e-18,8.734489999999999e-20,2.04997e-06,2.84523e-08
