isotope,case,label,family,th_fraction,burnup,adens
U234,M43-25,"M=43%, Th=25%",M43,25.0,1.25234,9.02876e-08
U234,M43-25,"M=43%, Th=25%",M43,25.0,1.56562,1.29904e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,1.95781,1.86051e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,2.35041,2.4847e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,3.13683,3.89069e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,3.92548,5.46954e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,4.71634,7.19852e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,5.50903,9.06351e-07
U234,M43-25,"M=43%, Th=25%",M43,25.0,6.30351,1.1058e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,7.8993,1.54093e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,9.50336,2.02156e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,11.115,2.54524e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,12.7355,3.11048e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,14.3649,3.71394e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,16.0034,4.3549e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,19.3062,5.73987e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,22.6428,7.24688e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,27.7101,9.71066e-06
U234,M43-25,"M=43%, Th=25%",M43,25.0,34.5896,1.32941e-05
U234,M43-25,"M=43%, Th=25%",M43,25.0,41.6097,1.71297e-05
U234,M43-30,"M=43%, Th=30%",M43,30.0,0.0,0.0
U234,M43-30,"M=43%, Th=30%",M43,30.0,0.0779385,1.39867e-09
U234,M43-30,"M=43%, Th=30%",M43,30.0,0.311599,1.02521e-08
U234,M43-30,"M=43%, Th=30%",M43,30.0,0.545317,2.5335e-08
U234,M43-30,"M=43%, Th=30%",M43,30.0,0.779062,4.57577e-08
U234,M43-30,"M=43%, Th=30%",M43,30.0,1.01276,7.07799e-08
U234,M43-30,"M=43%, Th=30%",M43,30.0,1.24672,9.98566e-08
U234,M43-30,"M=43%, Th=30%",M43,30.0,1.55878,1.44026e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,1.94905,2.06729e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,2.33973,2.76612e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,3.12294,4.33806e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,3.90868,6.10783e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,4.6961,8.04771e-07
U234,M43-30,"M=43%, Th=30%",M43,30.0,5.48579,1.01402e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,6.27739,1.23777e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,7.86746,1.7264e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,9.46675,2.26627e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,11.075,2.8554e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,12.6909,3.49079e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,14.3173,4.16972e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,15.9516,4.88967e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,19.2474,6.44461e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,22.58,8.14015e-06
U234,M43-30,"M=43%, Th=30%",M43,30.0,27.6446,1.09107e-05
U234,M43-30,"M=43%, Th=30%",M43,30.0,34.5216,1.49415e-05
U234,M43-30,"M=43%, Th=30%",M43,30.0,41.5441,1.92693e-05
U234,M43-5,"M=43%, Th=5%",M43,5.0,0.0,0.0
U234,M43-5,"M=43%, Th=5%",M43,5.0,0.0800103,1.1479e-09
U234,M43-5,"M=43%, Th=5%",M43,5.0,0.31996,5.92873e-09
U234,M43-5,"M=43%, Th=5%",M43,5.0,0.559822,1.25022e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,0.799821,2.0616e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,1.03982,3.0057e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,1.27992,4.06624e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,1.60019,5.63504e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,2.00088,7.80968e-08
U234,M43-5,"M=43%, Th=5%",M43,5.0,2.40174,1.01896e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,3.20424,1.54523e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,4.00801,2.12802e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,4.81278,2.75938e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,5.61896,3.43486e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,6.42646,4.15196e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,8.04461,5.7046e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,9.66829,7.40633e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,11.2966,9.2486e-07
U234,M43-5,"M=43%, Th=5%",M43,5.0,12.9299,1.12251e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,14.5694,1.3329e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,16.2135,1.55495e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,19.5162,2.03186e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,22.8425,2.5491e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,27.8744,3.3871e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,34.6699,4.59699e-06
U234,M43-5,"M=43%, Th=5%",M43,5.0,41.5656,5.87819e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,0.0,0.0
U234,M87-25,"M=87%, Th=25%",M87,25.0,0.106192,2.37773e-09
U234,M87-25,"M=87%, Th=25%",M87,25.0,0.425252,1.31002e-08
U234,M87-25,"M=87%, Th=25%",M87,25.0,0.744222,2.86063e-08
U234,M87-25,"M=87%, Th=25%",M87,25.0,1.06328,4.82271e-08
U234,M87-25,"M=87%, Th=25%",M87,25.0,1.38241,7.13841e-08
U234,M87-25,"M=87%, Th=25%",M87,25.0,1.70159,9.76351e-08
U234,M87-25,"M=87%, Th=25%",M87,25.0,2.12731,1.368e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,2.65954,1.91361e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,3.19208,2.51327e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,4.25755,3.84369e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,5.32458,5.32314e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,6.39306,6.92791e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,7.4626,8.64865e-07
U234,M87-25,"M=87%, Th=25%",M87,25.0,8.53341,1.04789e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,10.6787,1.44521e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,12.8298,1.88189e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,14.986,2.35634e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,17.1477,2.86746e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,19.3144,3.41354e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,21.4862,3.99296e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,25.8447,5.24933e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,30.2201,6.62285e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,36.8146,8.8857e-06
U234,M87-25,"M=87%, Th=25%",M87,25.0,45.6623,1.22269e-05
U234,M87-30,"M=87%, Th=30%",M87,30.0,0.0,0.0
U234,M87-30,"M=87%, Th=30%",M87,30.0,0.105853,2.41267e-09
U234,M87-30,"M=87%, Th=30%",M87,30.0,0.423824,1.37031e-08
U234,M87-30,"M=87%, Th=30%",M87,30.0,0.741621,3.03821e-08
U234,M87-30,"M=87%, Th=30%",M87,30.0,1.0595,5.1666e-08
U234,M87-30,"M=87%, Th=30%",M87,30.0,1.37756,7.69347e-08
U234,M87-30,"M=87%, Th=30%",M87,30.0,1.69572,1.05695e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,2.11998,1.48688e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,2.65056,2.08833e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,3.18136,2.75015e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,4.24404,4.22462e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,5.30772,5.8649e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,6.37277,7.64764e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,7.43928,9.56019e-07
U234,M87-30,"M=87%, Th=30%",M87,30.0,8.50691,1.15966e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,10.6468,1.60191e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,12.7932,2.08894e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,14.9442,2.61784e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,17.1013,3.18781e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,19.2636,3.79706e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,21.4301,4.44436e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,25.7799,5.8469e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,30.1502,7.38421e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,36.7391,9.91608e-06
U234,M87-30,"M=87%, Th=30%",M87,30.0,45.5813,1.36616e-05
U234,M87-30,"M=87%, Th=30%",M87,30.0,54.4837,1.77464e-05
U234,mox1,MOX baseline,mox,0.0,0.0,0.0
U234,mox1,MOX baseline,mox,0.0,0.0806968,1.04572e-09
U234,mox1,MOX baseline,mox,0.0,0.322724,4.16916e-09
U234,mox1,MOX baseline,mox,0.0,0.564592,7.27155e-09
U234,mox1,MOX baseline,mox,0.0,0.806564,1.03534e-08
U234,mox1,MOX baseline,mox,0.0,1.04861,1.34153e-08
U234,mox1,MOX baseline,mox,0.0,1.2907,1.64578e-08
U234,mox1,MOX baseline,mox,0.0,1.6136,2.04851e-08
U234,mox1,MOX baseline,mox,0.0,2.01746,2.54743e-08
U234,mox1,MOX baseline,mox,0.0,2.42171,3.04141e-08
U234,mox1,MOX baseline,mox,0.0,3.23037,4.01548e-08
U234,mox1,MOX baseline,mox,0.0,4.03956,4.97238e-08
U234,mox1,MOX baseline,mox,0.0,4.8492,5.91339e-08
U234,mox1,MOX baseline,mox,0.0,5.65924,6.83976e-08
U234,mox1,MOX baseline,mox,0.0,6.46985,7.75237e-08
U234,mox1,MOX baseline,mox,0.0,8.09315,9.54159e-08
U234,mox1,MOX baseline,mox,0.0,9.71921,1.12867e-07
U234,mox1,MOX baseline,mox,0.0,11.3486,1.2995e-07
U234,mox1,MOX baseline,mox,0.0,12.9803,1.46691e-07
U234,mox1,MOX baseline,mox,0.0,14.6148,1.63137e-07
U234,mox1,MOX baseline,mox,0.0,16.252,1.79302e-07
U234,mox1,MOX baseline,mox,0.0,19.5374,2.1095e-07
U234,mox1,MOX baseline,mox,0.0,22.8353,2.41744e-07
U234,mox1,MOX baseline,mox,0.0,27.8105,2.86596e-07
U234,mox1,MOX baseline,mox,0.0,34.5017,3.44186e-07
U234,mox1,MOX baseline,mox,0.0,41.2633,3.99313e-07
