isotope,case,family,th_fraction,burnup,adens
U236,mox43,M43,0.0,2.0,4.58426e-07
U236,mox43,M43,0.0,2.5,5.70763e-07
U236,mox43,M43,0.0,3.0,6.82194e-07
U236,mox43,M43,0.0,4.0,9.0221e-07
U236,mox43,M43,0.0,5.0,1.11852e-06
U236,mox43,M43,0.0,6.0,1.33106e-06
U236,mox43,M43,0.0,7.0,1.53979e-06
U236,mox43,M43,0.0,8.0,1.74481e-06
U236,mox43,M43,0.0,10.0,2.14347e-06
U236,mox43,M43,0.0,12.0,2.52709e-06
U236,mox43,M43,0.0,14.0,2.89541e-06
U236,mox43,M43,0.0,16.0,3.24875e-06
U236,mox43,M43,0.0,18.0,3.5869e-06
U236,mox43,M43,0.0,20.0,3.90971e-06
U236,mox43,M43,0.0,24.0,4.51001e-06
U236,mox43,M43,0.0,28.0,5.05004e-06
U236,mox43,M43,0.0,34.0,5.74741e-06
U236,mox43,M43,0.0,42.0,6.47548e-06
U236,mox43,M43,0.0,50.0,6.9865e-06
U237,M43-10,M43,10.0,0.0,0.0
U237,M43-10,M43,10.0,0.1,7.8542e-09
U237,M43-10,M43,10.0,0.4,2.22328e-08
U237,M43-10,M43,10.0,0.7,2.87856e-08
U237,M43-10,M43,10.0,1.0,3.18344e-08
U237,M43-10,M43,10.0,1.3,3.33766e-08
U237,M43-10,M43,10.0,1.6,3.41178e-08
U237,M43-10,M43,10.0,2.0,3.46115e-08
U237,M43-10,M43,10.0,2.5,3.511e-08
U237,M43-10,M43,10.0,3.0,3.54165e-08
U237,M43-10,M43,10.0,4.0,3.60121e-08
U237,M43-10,M43,10.0,5.0,3.66085e-08
U237,M43-10,M43,10.0,6.0,3.71464e-08
U237,M43-10,M43,10.0,7.0,3.76083e-08
U237,M43-10,M43,10.0,8.0,3.80784e-08
U237,M43-10,M43,10.0,10.0,3.91012e-08
U237,M43-10,M43,10.0,12.0,4.01492e-08
U237,M43-10,M43,10.0,14.0,4.10417e-08
U237,M43-10,M43,10.0,16.0,4.19767e-08
U237,M43-10,M43,10.0,18.0,4.29606e-08
U237,M43-10,M43,10.0,20.0,4.37441e-08
U237,M43-10,M43,10.0,24.0,4.52313e-08
U237,M43-10,M43,10.0,28.0,4.68847e-08
U237,M43-10,M43,10.0,34.0,4.89019e-08
U237,M43-10,M43,10.0,42.0,5.15441e-08
U237,M43-10,M43,10.0,50.0,5.40061e-08
U237,M43-15,M43,15.0,0.0,0.0
U237,M43-15,M43,15.0,0.1,7.39331e-09
U237,M43-15,M43,15.0,0.4,2.09789e-08
U237,M43-15,M43,15.0,0.7,2.71336e-08
U237,M43-15,M43,15.0,1.0,3.0003e-08
U237,M43-15,M43,15.0,1.3,3.14067e-08
U237,M43-15,M43,15.0,1.6,3.21707e-08
U237,M43-15,M43,15.0,2.0,3.26194e-08
U237,M43-15,M43,15.0,2.5,3.30814e-08
U237,M43-15,M43,15.0,3.0,3.33738e-08
U237,M43-15,M43,15.0,4.0,3.4098e-08
U237,M43-15,M43,15.0,5.0,3.44676e-08
U237,M43-15,M43,15.0,6.0,3.51445e-08
U237,M43-15,M43,15.0,7.0,3.54932e-08
U237,M43-15,M43,15.0,8.0,3.60998e-08
U237,M43-15,M43,15.0,10.0,3.70378e-08
U237,M43-15,M43,15.0,12.0,3.79261e-08
U237,M43-15,M43,15.0,14.0,3.88808e-08
U237,M43-15,M43,15.0,16.0,3.98102e-08
U237,M43-15,M43,15.0,18.0,4.06864e-08
U237,M43-15,M43,15.0,20.0,4.15223e-08
U237,M43-15,M43,15.0,24.0,4.30612e-08
U237,M43-15,M43,15.0,28.0,4.46366e-08
U237,M43-15,M43,15.0,34.0,4.67905e-08
U237,M43-15,M43,15.0,42.0,4.91288e-08
U237,M43-15,M43,15.0,50.0,5.17143e-08
U237,M43-20,M43,20.0,0.0,0.0
U237,M43-20,M43,20.0,0.1,6.93816e-09
U237,M43-20,M43,20.0,0.4,1.96756e-08
U237,M43-20,M43,20.0,0.7,2.53785e-08
U237,M43-20,M43,20.0,1.0,2.8083e-08
U237,M43-20,M43,20.0,1.3,2.94249e-08
U237,M43-20,M43,20.0,1.6,3.01107e-08
U237,M43-20,M43,20.0,2.0,3.06661e-08
U237,M43-20,M43,20.0,2.5,3.10759e-08
U237,M43-20,M43,20.0,3.0,3.13774e-08
U237,M43-20,M43,20.0,4.0,3.19059e-08
U237,M43-20,M43,20.0,5.0,3.2372e-08
U237,M43-20,M43,20.0,6.0,3.29565e-08
U237,M43-20,M43,20.0,7.0,3.34514e-08
U237,M43-20,M43,20.0,8.0,3.39855e-08
U237,M43-20,M43,20.0,10.0,3.48132e-08
U237,M43-20,M43,20.0,12.0,3.58333e-08
U237,M43-20,M43,20.0,14.0,3.67111e-08
U237,M43-20,M43,20.0,16.0,3.75496e-08
U237,M43-20,M43,20.0,18.0,3.84706e-08
U237,M43-20,M43,20.0,20.0,3.91864e-08
U237,M43-20,M43,20.0,24.0,4.08583e-08
U237,M43-20,M43,20.0,28.0,4.23413e-08
U237,M43-20,M43,20.0,34.0,4.42047e-08
U237,M43-20,M43,20.0,42.0,4.68911e-08
U237,M43-20,M43,20.0,50.0,4.92907e-08
U237,M43-25,M43,25.0,0.0,0.0
U237,M43-25,M43,25.0,0.1,6.48668e-09
U237,M43-25,M43,25.0,0.4,1.82832e-08
U237,M43-25,M43,25.0,0.7,2.36483e-08
U237,M43-25,M43,25.0,1.0,2.61843e-08
U237,M43-25,M43,25.0,1.3,2.75045e-08
U237,M43-25,M43,25.0,1.6,2.8149e-08
U237,M43-25,M43,25.0,2.0,2.8672e-08
U237,M43-25,M43,25.0,2.5,2.91171e-08
U237,M43-25,M43,25.0,3.0,2.93998e-08
U237,M43-25,M43,25.0,4.0,2.97661e-08
U237,M43-25,M43,25.0,5.0,3.04234e-08
U237,M43-25,M43,25.0,6.0,3.0959e-08
U237,M43-25,M43,25.0,7.0,3.15226e-08
U237,M43-25,M43,25.0,8.0,3.19019e-08
U237,M43-25,M43,25.0,10.0,3.27762e-08
U237,M43-25,M43,25.0,12.0,3.3766e-08
U237,M43-25,M43,25.0,14.0,3.46132e-08
U237,M43-25,M43,25.0,16.0,3.54864e-08
U237,M43-25,M43,25.0,18.0,3.63517e-08
U237,M43-25,M43,25.0,20.0,3.71633e-08
U237,M43-25,M43,25.0,24.0,3.8663e-08
U237,M43-25,M43,25.0,28.0,4.01664e-08
U237,M43-25,M43,25.0,34.0,4.20486e-08
U237,M43-25,M43,25.0,42.0,4.45562e-08
U237,M43-25,M43,25.0,50.0,4.68034e-08
U237,M43-30,M43,30.0,0.0,0.0
U237,M43-30,M43,30.0,0.1,5.98095e-09
U237,M43-30,M43,30.0,0.4,1.69655e-08
U237,M43-30,M43,30.0,0.7,2.20351e-08
U237,M43-30,M43,30.0,1.0,2.43863e-08
U237,M43-30,M43,30.0,1.3,2.55277e-08
U237,M43-30,M43,30.0,1.6,2.61905e-08
U237,M43-30,M43,30.0,2.0,2.66399e-08
U237,M43-30,M43,30.0,2.5,2.69346e-08
U237,M43-30,M43,30.0,3.0,2.72524e-08
U237,M43-30,M43,30.0,4.0,2.78286e-08
U237,M43-30,M43,30.0,5.0,2.8343e-08
U237,M43-30,M43,30.0,6.0,2.88876e-08
U237,M43-30,M43,30.0,7.0,2.93192e-08
U237,M43-30,M43,30.0,8.0,2.97761e-08
U237,M43-30,M43,30.0,10.0,3.08021e-08
U237,M43-30,M43,30.0,12.0,3.16075e-08
U237,M43-30,M43,30.0,14.0,3.25323e-08
U237,M43-30,M43,30.0,16.0,3.33022e-08
U237,M43-30,M43,30.0,18.0,3.41335e-08
U237,M43-30,M43,30.0,20.0,3.49302e-08
U237,M43-30,M43,30.0,24.0,3.64074e-08
U237,M43-30,M43,30.0,28.0,3.78288e-08
U237,M43-30,M43,30.0,34.0,3.9791e-08
U237,M43-30,M43,30.0,42.0,4.2163e-08
U237,M43-30,M43,30.0,50.0,4.43613e-08
U237,M43-5,M43,5.0,0.0,0.0
U237,M43-5,M43,5.0,0.1,8.32305e-09
U237,M43-5,M43,5.0,0.4,2.35438e-08
U237,M43-5,M43,5.0,0.7,3.05415e-08
U237,M43-5,M43,5.0,1.0,3.37094e-08
U237,M43-5,M43,5.0,1.3,3.5281e-08
U237,M43-5,M43,5.0,1.6,3.61249e-08
U237,M43-5,M43,5.0,2.0,3.66203e-08
U237,M43-5,M43,5.0,2.5,3.7058e-08
U237,M43-5,M43,5.0,3.0,3.74595e-08
U237,M43-5,M43,5.0,4.0,3.81212e-08
U237,M43-5,M43,5.0,5.0,3.85644e-08
U237,M43-5,M43,5.0,6.0,3.92619e-08
U237,M43-5,M43,5.0,7.0,3.97687e-08
U237,M43-5,M43,5.0,8.0,4.01406e-08
U237,M43-5,M43,5.0,10.0,4.13233e-08
U237,M43-5,M43,5.0,12.0,4.22378e-08
U237,M43-5,M43,5.0,14.0,4.32179e-08
U237,M43-5,M43,5.0,16.0,4.40937e-08
U237,M43-5,M43,5.0,18.0,4.52042e-08
U237,M43-5,M43,5.0,20.0,4.59134e-08
U237,M43-5,M43,5.0,24.0,4.75035e-08
U237,M43-5,M43,5.0,28.0,4.92157e-08
U237,M43-5,M43,5.0,34.0,5.14401e-08
U237,M43-5,M43,5.0,42.0,5.39491e-08
U237,M43-5,M43,5.0,50.0,5.64184e-08
U237,M70-10,M70,10.0,0.0,0.0
U237,M70-10,M70,10.0,0.1,8.015e-09
U237,M70-10,M70,10.0,0.4,2.2655e-08
U237,M70-10,M70,10.0,0.7,2.9397e-08
U237,M70-10,M70,10.0,1.0,3.24413e-08
U237,M70-10,M70,10.0,1.3,3.39168e-08
U237,M70-10,M70,10.0,1.6,3.47367e-08
U237,M70-10,M70,10.0,2.0,3.52774e-08
U237,M70-10,M70,10.0,2.5,3.56618e-08
U237,M70-10,M70,10.0,3.0,3.60514e-08
U237,M70-10,M70,10.0,4.0,3.65958e-08
U237,M70-10,M70,10.0,5.0,3.695e-08
U237,M70-10,M70,10.0,6.0,3.75558e-08
U237,M70-10,M70,10.0,7.0,3.80635e-08
U237,M70-10,M70,10.0,8.0,3.84165e-08
U237,M70-10,M70,10.0,10.0,3.94979e-08
U237,M70-10,M70,10.0,12.0,4.02773e-08
U237,M70-10,M70,10.0,14.0,4.12171e-08
U237,M70-10,M70,10.0,16.0,4.20285e-08
U237,M70-10,M70,10.0,18.0,4.2925e-08
U237,M70-10,M70,10.0,20.0,4.38104e-08
U237,M70-10,M70,10.0,24.0,4.50963e-08
U237,M70-10,M70,10.0,28.0,4.65949e-08
U237,M70-10,M70,10.0,34.0,4.85346e-08
U237,M70-10,M70,10.0,42.0,5.09997e-08
U237,M70-10,M70,10.0,50.0,5.33082e-08
U237,M70-15,M70,15.0,0.0,0.0
U237,M70-15,M70,15.0,0.1,7.54015e-09
U237,M70-15,M70,15.0,0.4,2.13649e-08
U237,M70-15,M70,15.0,0.7,2.76409e-08
U237,M70-15,M70,15.0,1.0,3.05513e-08
U237,M70-15,M70,15.0,1.3,3.19933e-08
U237,M70-15,M70,15.0,1.6,3.26465e-08
U237,M70-15,M70,15.0,2.0,3.32088e-08
U237,M70-15,M70,15.0,2.5,3.36614e-08
U237,M70-15,M70,15.0,3.0,3.39607e-08
U237,M70-15,M70,15.0,4.0,3.44608e-08
U237,M70-15,M70,15.0,5.0,3.51016e-08
U237,M70-15,M70,15.0,6.0,3.55083e-08
U237,M70-15,M70,15.0,7.0,3.59316e-08
U237,M70-15,M70,15.0,8.0,3.64628e-08
U237,M70-15,M70,15.0,10.0,3.73039e-08
U237,M70-15,M70,15.0,12.0,3.81701e-08
U237,M70-15,M70,15.0,14.0,3.8968e-08
U237,M70-15,M70,15.0,16.0,3.97427e-08
U237,M70-15,M70,15.0,18.0,4.05961e-08
U237,M70-15,M70,15.0,20.0,4.1474e-08
U237,M70-15,M70,15.0,24.0,4.2882e-08
U237,M70-15,M70,15.0,28.0,4.42757e-08
U237,M70-15,M70,15.0,34.0,4.6177e-08
U237,M70-15,M70,15.0,42.0,4.85992e-08
U237,M70-15,M70,15.0,50.0,5.07009e-08
U237,M70-20,M70,20.0,0.0,0.0
U237,M70-20,M70,20.0,0.1,7.08089e-09
U237,M70-20,M70,20.0,0.4,2.00265e-08
U237,M70-20,M70,20.0,0.7,2.59553e-08
U237,M70-20,M70,20.0,1.0,2.86975e-08
U237,M70-20,M70,20.0,1.3,2.99956e-08
U237,M70-20,M70,20.0,1.6,3.0743e-08
U237,M70-20,M70,20.0,2.0,3.12434e-08
U237,M70-20,M70,20.0,2.5,3.15504e-08
U237,M70-20,M70,20.0,3.0,3.19284e-08
U237,M70-20,M70,20.0,4.0,3.23781e-08
U237,M70-20,M70,20.0,5.0,3.2838e-08
U237,M70-20,M70,20.0,6.0,3.34068e-08
U237,M70-20,M70,20.0,7.0,3.38222e-08
U237,M70-20,M70,20.0,8.0,3.43011e-08
U237,M70-20,M70,20.0,10.0,3.51746e-08
U237,M70-20,M70,20.0,12.0,3.60293e-08
U237,M70-20,M70,20.0,14.0,3.68234e-08
U237,M70-20,M70,20.0,16.0,3.76773e-08
U237,M70-20,M70,20.0,18.0,3.83899e-08
U237,M70-20,M70,20.0,20.0,3.91989e-08
U237,M70-20,M70,20.0,24.0,4.05863e-08
U237,M70-20,M70,20.0,28.0,4.19687e-08
U237,M70-20,M70,20.0,34.0,4.3788e-08
U237,M70-20,M70,20.0,42.0,4.61204e-08
U237,M70-20,M70,20.0,50.0,4.83453e-08
U237,M70-25,M70,25.0,0.0,0.0
U237,M70-25,M70,25.0,0.1,6.57705e-09
U237,M70-25,M70,25.0,0.4,1.86671e-08
U237,M70-25,M70,25.0,0.7,2.41443e-08
U237,M70-25,M70,25.0,1.0,2.67212e-08
U237,M70-25,M70,25.0,1.3,2.79298e-08
U237,M70-25,M70,25.0,1.6,2.86097e-08
U237,M70-25,M70,25.0,2.0,2.91269e-08
U237,M70-25,M70,25.0,2.5,2.94317e-08
U237,M70-25,M70,25.0,3.0,2.9766e-08
U237,M70-25,M70,25.0,4.0,3.03204e-08
U237,M70-25,M70,25.0,5.0,3.07749e-08
U237,M70-25,M70,25.0,6.0,3.12105e-08
U237,M70-25,M70,25.0,7.0,3.17132e-08
U237,M70-25,M70,25.0,8.0,3.21233e-08
U237,M70-25,M70,25.0,10.0,3.29585e-08
U237,M70-25,M70,25.0,12.0,3.38526e-08
U237,M70-25,M70,25.0,14.0,3.46195e-08
U237,M70-25,M70,25.0,16.0,3.54942e-08
U237,M70-25,M70,25.0,18.0,3.61776e-08
U237,M70-25,M70,25.0,20.0,3.69656e-08
U237,M70-25,M70,25.0,24.0,3.82866e-08
U237,M70-25,M70,25.0,28.0,3.96204e-08
U237,M70-25,M70,25.0,34.0,4.14653e-08
U237,M70-25,M70,25.0,42.0,4.37339e-08
U237,M70-25,M70,25.0,50.0,4.58488e-08
U237,M70-30,M70,30.0,0.0,0.0
U237,M70-30,M70,30.0,0.1,6.09298e-09
U237,M70-30,M70,30.0,0.4,1.72738e-08
U237,M70-30,M70,30.0,0.7,2.24335e-08
U237,M70-30,M70,30.0,1.0,2.48318e-08
U237,M70-30,M70,30.0,1.3,2.59074e-08
U237,M70-30,M70,30.0,1.6,2.65272e-08
U237,M70-30,M70,30.0,2.0,2.70192e-08
U237,M70-30,M70,30.0,2.5,2.74158e-08
U237,M70-30,M70,30.0,3.0,2.76876e-08
U237,M70-30,M70,30.0,4.0,2.81465e-08
U237,M70-30,M70,30.0,5.0,2.86599e-08
U237,M70-30,M70,30.0,6.0,2.90683e-08
U237,M70-30,M70,30.0,7.0,2.96121e-08
U237,M70-30,M70,30.0,8.0,3.00735e-08
U237,M70-30,M70,30.0,10.0,3.07695e-08
U237,M70-30,M70,30.0,12.0,3.16768e-08
U237,M70-30,M70,30.0,14.0,3.24798e-08
U237,M70-30,M70,30.0,16.0,3.32067e-08
U237,M70-30,M70,30.0,18.0,3.40358e-08
U237,M70-30,M70,30.0,20.0,3.47204e-08
U237,M70-30,M70,30.0,24.0,3.59748e-08
U237,M70-30,M70,30.0,28.0,3.73503e-08
U237,M70-30,M70,30.0,34.0,3.91725e-08
U237,M70-30,M70,30.0,42.0,4.1345e-08
U237,M70-30,M70,30.0,50.0,4.34335e-08
U237,M70-5,M70,5.0,0.0,0.0
U237,M70-5,M70,5.0,0.1,8.4433e-09
U237,M70-5,M70,5.0,0.4,2.39454e-08
U237,M70-5,M70,5.0,0.7,3.10008e-08
U237,M70-5,M70,5.0,1.0,3.42372e-08
U237,M70-5,M70,5.0,1.3,3.5784e-08
U237,M70-5,M70,5.0,1.6,3.65729e-08
U237,M70-5,M70,5.0,2.0,3.72253e-08
U237,M70-5,M70,5.0,2.5,3.76096e-08
U237,M70-5,M70,5.0,3.0,3.78937e-08
U237,M70-5,M70,5.0,4.0,3.85069e-08
U237,M70-5,M70,5.0,5.0,3.89971e-08
U237,M70-5,M70,5.0,6.0,3.95366e-08
U237,M70-5,M70,5.0,7.0,4.01108e-08
U237,M70-5,M70,5.0,8.0,4.05283e-08
U237,M70-5,M70,5.0,10.0,4.14873e-08
U237,M70-5,M70,5.0,12.0,4.23472e-08
U237,M70-5,M70,5.0,14.0,4.32541e-08
U237,M70-5,M70,5.0,16.0,4.41545e-08
U237,M70-5,M70,5.0,18.0,4.5076e-08
U237,M70-5,M70,5.0,20.0,4.59488e-08
U237,M70-5,M70,5.0,24.0,4.73136e-08
U237,M70-5,M70,5.0,28.0,4.88249e-08
U237,M70-5,M70,5.0,34.0,5.10086e-08
U237,M70-5,M70,5.0,42.0,5.34799e-08
U237,M70-5,M70,5.0,50.0,5.593e-08
U237,M87-10,M87,10.0,0.0,0.0
U237,M87-10,M87,10.0,0.1,7.96699e-09
U237,M87-10,M87,10.0,0.4,2.24151e-08
U237,M87-10,M87,10.0,0.7,2.90655e-08
U237,M87-10,M87,10.0,1.0,3.21956e-08
U237,M87-10,M87,10.0,1.3,3.37397e-08
U237,M87-10,M87,10.0,1.6,3.44192e-08
U237,M87-10,M87,10.0,2.0,3.49146e-08
U237,M87-10,M87,10.0,2.5,3.53732e-08
U237,M87-10,M87,10.0,3.0,3.56401e-08
U237,M87-10,M87,10.0,4.0,3.61569e-08
U237,M87-10,M87,10.0,5.0,3.67553e-08
U237,M87-10,M87,10.0,6.0,3.71517e-08
U237,M87-10,M87,10.0,7.0,3.75841e-08
U237,M87-10,M87,10.0,8.0,3.80475e-08
U237,M87-10,M87,10.0,10.0,3.88356e-08
U237,M87-10,M87,10.0,12.0,3.98547e-08
U237,M87-10,M87,10.0,14.0,4.056e-08
U237,M87-10,M87,10.0,16.0,4.14278e-08
U237,M87-10,M87,10.0,18.0,4.21896e-08
U237,M87-10,M87,10.0,20.0,4.3076e-08
U237,M87-10,M87,10.0,24.0,4.44682e-08
U237,M87-10,M87,10.0,28.0,4.59356e-08
U237,M87-10,M87,10.0,34.0,4.80007e-08
U237,M87-10,M87,10.0,42.0,5.04973e-08
U237,M87-10,M87,10.0,50.0,5.32002e-08
U237,M87-15,M87,15.0,0.0,0.0
U237,M87-15,M87,15.0,0.1,7.49324e-09
U237,M87-15,M87,15.0,0.4,2.11714e-08
U237,M87-15,M87,15.0,0.7,2.74074e-08
U237,M87-15,M87,15.0,1.0,3.01859e-08
U237,M87-15,M87,15.0,1.3,3.16495e-08
U237,M87-15,M87,15.0,1.6,3.22868e-08
U237,M87-15,M87,15.0,2.0,3.27833e-08
U237,M87-15,M87,15.0,2.5,3.32474e-08
U237,M87-15,M87,15.0,3.0,3.35367e-08
U237,M87-15,M87,15.0,4.0,3.40183e-08
U237,M87-15,M87,15.0,5.0,3.44569e-08
U237,M87-15,M87,15.0,6.0,3.49186e-08
U237,M87-15,M87,15.0,7.0,3.55225e-08
U237,M87-15,M87,15.0,8.0,3.58629e-08
U237,M87-15,M87,15.0,10.0,3.66015e-08
U237,M87-15,M87,15.0,12.0,3.74897e-08
U237,M87-15,M87,15.0,14.0,3.83526e-08
U237,M87-15,M87,15.0,16.0,3.91786e-08
U237,M87-15,M87,15.0,18.0,3.99512e-08
U237,M87-15,M87,15.0,20.0,4.06996e-08
U237,M87-15,M87,15.0,24.0,4.21619e-08
U237,M87-15,M87,15.0,28.0,4.35248e-08
U237,M87-15,M87,15.0,34.0,4.54763e-08
U237,M87-15,M87,15.0,42.0,4.79462e-08
U237,M87-15,M87,15.0,50.0,5.022e-08
U237,M87-20,M87,20.0,0.0,0.0
U237,M87-20,M87,20.0,0.1,6.94459e-09
U237,M87-20,M87,20.0,0.4,1.96545e-08
U237,M87-20,M87,20.0,0.7,2.54597e-08
U237,M87-20,M87,20.0,1.0,2.80843e-08
U237,M87-20,M87,20.0,1.3,2.94671e-08
U237,M87-20,M87,20.0,1.6,3.0121e-08
U237,M87-20,M87,20.0,2.0,3.06409e-08
U237,M87-20,M87,20.0,2.5,3.10419e-08
U237,M87-20,M87,20.0,3.0,3.14054e-08
U237,M87-20,M87,20.0,4.0,3.17912e-08
U237,M87-20,M87,20.0,5.0,3.22025e-08
U237,M87-20,M87,20.0,6.0,3.27647e-08
U237,M87-20,M87,20.0,7.0,3.32531e-08
U237,M87-20,M87,20.0,8.0,3.35715e-08
U237,M87-20,M87,20.0,10.0,3.44406e-08
U237,M87-20,M87,20.0,12.0,3.54807e-08
U237,M87-20,M87,20.0,14.0,3.60958e-08
U237,M87-20,M87,20.0,16.0,3.69877e-08
U237,M87-20,M87,20.0,18.0,3.76641e-08
U237,M87-20,M87,20.0,20.0,3.84239e-08
U237,M87-20,M87,20.0,24.0,3.97097e-08
U237,M87-20,M87,20.0,28.0,4.10744e-08
U237,M87-20,M87,20.0,34.0,4.31444e-08
U237,M87-20,M87,20.0,42.0,4.53585e-08
U237,M87-20,M87,20.0,50.0,4.77307e-08
U237,M87-25,M87,25.0,0.0,0.0
U237,M87-25,M87,25.0,0.1,6.48088e-09
U237,M87-25,M87,25.0,0.4,1.83264e-08
U237,M87-25,M87,25.0,0.7,2.37223e-08
U237,M87-25,M87,25.0,1.0,2.6224e-08
U237,M87-25,M87,25.0,1.3,2.7446e-08
U237,M87-25,M87,25.0,1.6,2.80723e-08
U237,M87-25,M87,25.0,2.0,2.85947e-08
U237,M87-25,M87,25.0,2.5,2.88748e-08
U237,M87-25,M87,25.0,3.0,2.91733e-08
U237,M87-25,M87,25.0,4.0,2.95738e-08
U237,M87-25,M87,25.0,5.0,2.9984e-08
U237,M87-25,M87,25.0,6.0,3.06495e-08
U237,M87-25,M87,25.0,7.0,3.0931e-08
U237,M87-25,M87,25.0,8.0,3.14309e-08
U237,M87-25,M87,25.0,10.0,3.2115e-08
U237,M87-25,M87,25.0,12.0,3.2906e-08
U237,M87-25,M87,25.0,14.0,3.36864e-08
U237,M87-25,M87,25.0,16.0,3.44849e-08
U237,M87-25,M87,25.0,18.0,3.54877e-08
U237,M87-25,M87,25.0,20.0,3.60626e-08
U237,M87-25,M87,25.0,24.0,3.73409e-08
U237,M87-25,M87,25.0,28.0,3.86231e-08
U237,M87-25,M87,25.0,34.0,4.0502e-08
U237,M87-25,M87,25.0,42.0,4.30558e-08
U237,M87-25,M87,25.0,50.0,4.52176e-08
U237,M87-30,M87,30.0,0.0,0.0
U237,M87-30,M87,30.0,0.1,5.97944e-09
U237,M87-30,M87,30.0,0.4,1.69226e-08
U237,M87-30,M87,30.0,0.7,2.18911e-08
U237,M87-30,M87,30.0,1.0,2.41895e-08
U237,M87-30,M87,30.0,1.3,2.53208e-08
U237,M87-30,M87,30.0,1.6,2.58696e-08
U237,M87-30,M87,30.0,2.0,2.63585e-08
U237,M87-30,M87,30.0,2.5,2.67288e-08
U237,M87-30,M87,30.0,3.0,2.6973e-08
U237,M87-30,M87,30.0,4.0,2.73763e-08
U237,M87-30,M87,30.0,5.0,2.78291e-08
U237,M87-30,M87,30.0,6.0,2.83297e-08
U237,M87-30,M87,30.0,7.0,2.8655e-08
U237,M87-30,M87,30.0,8.0,2.92327e-08
U237,M87-30,M87,30.0,10.0,2.98763e-08
U237,M87-30,M87,30.0,12.0,3.07214e-08
U237,M87-30,M87,30.0,14.0,3.15044e-08
U237,M87-30,M87,30.0,16.0,3.22037e-08
U237,M87-30,M87,30.0,18.0,3.30534e-08
U237,M87-30,M87,30.0,20.0,3.36267e-08
U237,M87-30,M87,30.0,24.0,3.49295e-08
U237,M87-30,M87,30.0,28.0,3.63552e-08
U237,M87-30,M87,30.0,34.0,3.81511e-08
U237,M87-30,M87,30.0,42.0,4.04575e-08
U237,M87-30,M87,30.0,50.0,4.26957e-08
U237,M87-5,M87,5.0,0.0,0.0
U237,M87-5,M87,5.0,0.1,8.44448e-09
U237,M87-5,M87,5.0,0.4,2.39299e-08
U237,M87-5,M87,5.0,0.7,3.09297e-08
U237,M87-5,M87,5.0,1.0,3.41591e-08
U237,M87-5,M87,5.0,1.3,3.55803e-08
U237,M87-5,M87,5.0,1.6,3.65104e-08
U237,M87-5,M87,5.0,2.0,3.71722e-08
U237,M87-5,M87,5.0,2.5,3.75231e-08
U237,M87-5,M87,5.0,3.0,3.78093e-08
U237,M87-5,M87,5.0,4.0,3.82213e-08
U237,M87-5,M87,5.0,5.0,3.88375e-08
U237,M87-5,M87,5.0,6.0,3.92416e-08
U237,M87-5,M87,5.0,7.0,3.9754e-08
U237,M87-5,M87,5.0,8.0,4.02442e-08
U237,M87-5,M87,5.0,10.0,4.1191e-08
U237,M87-5,M87,5.0,12.0,4.19587e-08
U237,M87-5,M87,5.0,14.0,4.3051e-08
U237,M87-5,M87,5.0,16.0,4.37074e-08
U237,M87-5,M87,5.0,18.0,4.47714e-08
U237,M87-5,M87,5.0,20.0,4.55691e-08
U237,M87-5,M87,5.0,24.0,4.69262e-08
U237,M87-5,M87,5.0,28.0,4.85037e-08
U237,M87-5,M87,5.0,34.0,5.06686e-08
U237,M87-5,M87,5.0,42.0,5.31723e-08
U237,M87-5,M87,5.0,50.0,5.56647e-08
U237,mox1,mox,0.0,0.0,0.0
U237,mox1,mox,0.0,0.1,8.78721e-09
U237,mox1,mox,0.0,0.4,2.48859e-08
U237,mox1,mox,0.0,0.7,3.21509e-08
U237,mox1,mox,0.0,1.0,3.54935e-08
U237,mox1,mox,0.0,1.3,3.71439e-08
U237,mox1,mox,0.0,1.6,3.7974e-08
U237,mox1,mox,0.0,2.0,3.85543e-08
U237,mox1,mox,0.0,2.5,3.90452e-08
U237,mox1,mox,0.0,3.0,3.94903e-08
U237,mox1,mox,0.0,4.0,4.00038e-08
U237,mox1,mox,0.0,5.0,4.06392e-08
U237,mox1,mox,0.0,6.0,4.12159e-08
U237,mox1,mox,0.0,7.0,4.18527e-08
U237,mox1,mox,0.0,8.0,4.22404e-08
U237,mox1,mox,0.0,10.0,4.31723e-08
U237,mox1,mox,0.0,12.0,4.44026e-08
U237,mox1,mox,0.0,14.0,4.53534e-08
U237,mox1,mox,0.0,16.0,4.65034e-08
U237,mox1,mox,0.0,18.0,4.74391e-08
U237,mox1,mox,0.0,20.0,4.81645e-08
U237,mox1,mox,0.0,24.0,4.98351e-08
U237,mox1,mox,0.0,28.0,5.14676e-08
U237,mox1,mox,0.0,34.0,5.38182e-08
U237,mox1,mox,0.0,42.0,5.65581e-08
U237,mox1,mox,0.0,50.0,5.9424e-08
U237,mox43,M43,0.0,0.0,0.0
U237,mox43,M43,0.0,0.1,9.28986e-09
U237,mox43,M43,0.0,0.4,2.63833e-08
U237,mox43,M43,0.0,0.7,3.41936e-08
U237,mox43,M43,0.0,1.0,3.79287e-08
U237,mox43,M43,0.0,1.3,3.96932e-08
U237,mox43,M43,0.0,1.6,4.05999e-08
U237,mox43,M43,0.0,2.0,4.12804e-08
U237,mox43,M43,0.0,2.5,4.18359e-08
