isotope,case,label,family,th_fraction,burnup,adens
U236,M43-25,"M=43%, Th=25%",M43,25.0,2.35041,5.77867e-07
U236,M43-25,"M=43%, Th=25%",M43,25.0,3.13683,7.64698e-07
U236,M43-25,"M=43%, Th=25%",M43,25.0,3.92548,9.48552e-07
U236,M43-25,"M=43%, Th=25%",M43,25.0,4.71634,1.1293e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,5.50903,1.30703e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,6.30351,1.48177e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,7.8993,1.82253e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,9.50336,2.15153e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,11.115,2.46942e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,12.7355,2.77637e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,14.3649,3.07231e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,16.0034,3.3581e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,19.3062,3.89917e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,22.6428,4.40106e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,27.7101,5.08556e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,34.5896,5.88355e-06
U236,M43-25,"M=43%, Th=25%",M43,25.0,41.6097,6.56801e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,0.0,0.0
U236,M43-30,"M=43%, Th=30%",M43,30.0,0.0779385,1.96082e-08
U236,M43-30,"M=43%, Th=30%",M43,30.0,0.311599,7.84237e-08
U236,M43-30,"M=43%, Th=30%",M43,30.0,0.545317,1.37034e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,0.779062,1.95398e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,1.01276,2.53527e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,1.24672,3.1142e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,1.55878,3.88143e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,1.94905,4.83416e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,2.33973,5.77962e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,3.12294,7.64733e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,3.90868,9.48687e-07
U236,M43-30,"M=43%, Th=30%",M43,30.0,4.6961,1.12955e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,5.48579,1.30746e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,6.27739,1.48226e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,7.86746,1.82299e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,9.46675,2.15226e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,11.075,2.47024e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,12.6909,2.77716e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,14.3173,3.07361e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,15.9516,3.3597e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,19.2474,3.90105e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,22.58,4.40465e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,27.6446,5.09252e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,34.5216,5.89706e-06
U236,M43-30,"M=43%, Th=30%",M43,30.0,41.5441,6.59369e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,0.0,0.0
U236,M43-5,"M=43%, Th=5%",M43,5.0,0.0800103,1.97548e-08
U236,M43-5,"M=43%, Th=5%",M43,5.0,0.31996,7.90457e-08
U236,M43-5,"M=43%, Th=5%",M43,5.0,0.559822,1.38097e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,0.799821,1.9691e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,1.03982,2.55447e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,1.27992,3.13725e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,1.60019,3.91041e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,2.00088,4.86916e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,2.40174,5.82094e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,3.20424,7.70247e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,4.00801,9.55353e-07
U236,M43-5,"M=43%, Th=5%",M43,5.0,4.81278,1.13737e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,5.61896,1.31651e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,6.42646,1.49267e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,8.04461,1.83599e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,9.66829,2.16791e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,11.2966,2.48814e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,12.9299,2.79723e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,14.5694,3.09477e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,16.2135,3.3814e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,19.5162,3.92248e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,22.8425,4.42186e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,27.8744,5.09445e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,34.6699,5.86031e-06
U236,M43-5,"M=43%, Th=5%",M43,5.0,41.5656,6.48696e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,0.0,0.0
U236,M87-25,"M=87%, Th=25%",M87,25.0,0.106192,1.7009e-08
U236,M87-25,"M=87%, Th=25%",M87,25.0,0.425252,6.81495e-08
U236,M87-25,"M=87%, Th=25%",M87,25.0,0.744222,1.19179e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,1.06328,1.70026e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,1.38241,2.20727e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,1.70159,2.71258e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,2.12731,3.38359e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,2.65954,4.21827e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,3.19208,5.04801e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,4.25755,6.69038e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,5.32458,8.31574e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,6.39306,9.91974e-07
U236,M87-25,"M=87%, Th=25%",M87,25.0,7.4626,1.15025e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,8.53341,1.30655e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,10.6787,1.61322e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,12.8298,1.91194e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,14.986,2.20302e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,17.1477,2.48687e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,19.3144,2.76302e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,21.4862,3.03198e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,25.8447,3.54854e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,30.2201,4.03672e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,36.8146,4.71971e-06
U236,M87-25,"M=87%, Th=25%",M87,25.0,45.6623,5.54352e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,0.0,0.0
U236,M87-30,"M=87%, Th=30%",M87,30.0,0.105853,1.7019e-08
U236,M87-30,"M=87%, Th=30%",M87,30.0,0.423824,6.82083e-08
U236,M87-30,"M=87%, Th=30%",M87,30.0,0.741621,1.19217e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,1.0595,1.70086e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,1.37756,2.20807e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,1.69572,2.71353e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,2.11998,3.38504e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,2.65056,4.21977e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,3.18136,5.04936e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,4.24404,6.69302e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,5.30772,8.31692e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,6.37277,9.91978e-07
U236,M87-30,"M=87%, Th=30%",M87,30.0,7.43928,1.15045e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,8.50691,1.30685e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,10.6468,1.61357e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,12.7932,1.91264e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,14.9442,2.20369e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,17.1013,2.48703e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,19.2636,2.76322e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,21.4301,3.03198e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,25.7799,3.54858e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,30.1502,4.03759e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,36.7391,4.72331e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,45.5813,5.55232e-06
U236,M87-30,"M=87%, Th=30%",M87,30.0,54.4837,6.29661e-06
U236,mox1,MOX baseline,mox,0.0,0.0,0.0
U236,mox1,MOX baseline,mox,0.0,0.0806968,1.99442e-08
U236,mox1,MOX baseline,mox,0.0,0.322724,7.9833e-08
U236,mox1,MOX baseline,mox,0.0,0.564592,1.39475e-07
U236,mox1,MOX baseline,mox,0.0,0.806564,1.98864e-07
U236,mox1,MOX baseline,mox,0.0,1.04861,2.57982e-07
U236,mox1,MOX baseline,mox,0.0,1.2907,3.16876e-07
U236,mox1,MOX baseline,mox,0.0,1.6136,3.94955e-07
U236,mox1,MOX baseline,mox,0.0,2.01746,4.91886e-07
U236,mox1,MOX baseline,mox,0.0,2.42171,5.88142e-07
U236,mox1,MOX baseline,mox,0.0,3.23037,7.78384e-07
U236,mox1,MOX baseline,mox,0.0,4.03956,9.65448e-07
U236,mox1,MOX baseline,mox,0.0,4.8492,1.14939e-06
U236,mox1,MOX baseline,mox,0.0,5.65924,1.33045e-06
U236,mox1,MOX baseline,mox,0.0,6.46985,1.50844e-06
U236,mox1,MOX baseline,mox,0.0,8.09315,1.85574e-06
U236,mox1,MOX baseline,mox,0.0,9.71921,2.19117e-06
U236,mox1,MOX baseline,mox,0.0,11.3486,2.51487e-06
U236,mox1,MOX baseline,mox,0.0,12.9803,2.82697e-06
U236,mox1,MOX baseline,mox,0.0,14.6148,3.12759e-06
U236,mox1,MOX baseline,mox,0.0,16.252,3.41657e-06
U236,mox1,MOX baseline,mox,0.0,19.5374,3.96091e-06
U236,mox1,MOX baseline,mox,0.0,22.8353,4.46163e-06
U236,mox1,MOX baseline,mox,0.0,27.8105,5.13338e-06
U236,mox1,MOX baseline,mox,0.0,34.5017,5.88447e-06
U236,mox1,MOX baseline,mox,0.0,41.2633,6.47957e-06
