case,layout_base,Th_level,Pu_level,U235_enrichment,U233_enrichment,burnup_MWd_kgHM,EFPD,BURN_STEP,Adens_U233,Adens_U235,Adens_U238,Adens_Th232,Adens_Pa233,Adens_Pu239,Adens_Pu240,Adens_Pu241,Adens_Pu242,Adens_Am241,Adens_Am243,Adens_Sm149,Adens_Xe135
D011,uniform,0.8,0.04,0.03,0.0,4.00001,105.26342105263156,10,2.22385e-05,9.99762e-05,0.0034375,0.0177615,1.23937e-05,0.000779095,3.72485e-05,5.99484e-06,9.31725e-08,3.07333e-08,2.13719e-09,1.87659e-07,1.72729e-08
D011,uniform,0.8,0.04,0.03,0.0,5.00002,131.57947368421054,11,3.0197e-05,9.82724e-05,0.00343348,0.0177517,1.29851e-05,0.000752464,4.51523e-05,8.39935e-06,1.67541e-07,5.41624e-08,4.86719e-09,1.86657e-07,1.70536e-08
D011,uniform,0.8,0.04,0.03,0.0,6.00002,157.89526315789473,12,3.82687e-05,9.65737e-05,0.00342941,0.0177418,1.33662e-05,0.000726274,5.26313e-05,1.09698e-05,2.6895e-07,8.52322e-08,9.46624e-09,1.85255e-07,1.68361e-08
D011,uniform,0.8,0.04,0.03,0.0,7.00002,184.21105263157892,13,4.63438e-05,9.48809e-05,0.00342531,0.0177318,1.36388e-05,0.00070054,5.97099e-05,1.36628e-05,3.99505e-07,1.24116e-07,1.65155e-08,1.83654e-07,1.66154e-08
D011,uniform,0.8,0.04,0.03,0.0,8.00003,210.52710526315792,14,5.43643e-05,9.31953e-05,0.00342117,0.0177217,1.38528e-05,0.000675272,6.64113e-05,1.64419e-05,5.60875e-07,1.70834e-07,2.66583e-08,1.81976e-07,1.63972e-08
D011,uniform,0.8,0.04,0.03,0.0,10.0,263.15789473684214,15,7.01514e-05,8.98481e-05,0.0034128,0.0177011,1.41875e-05,0.000626187,7.87008e-05,2.21896e-05,9.80759e-07,2.87168e-07,5.87551e-08,1.78535e-07,1.58939e-08
D011,uniform,0.8,0.04,0.03,0.0,12.0,315.7894736842105,16,8.54733e-05,8.65379e-05,0.00340431,0.0176801,1.44953e-05,0.00057909,8.96259e-05,2.79919e-05,1.5387e-06,4.32757e-07,1.11046e-07,1.74543e-07,1.54586e-08
D011,uniform,0.8,0.04,0.03,0.0,14.0001,368.4236842105264,17,0.000100298,8.32697e-05,0.00339571,0.0176587,1.47992e-05,0.000534051,9.92457e-05,3.37203e-05,2.24021e-06,6.04586e-07,1.88581e-07,1.70338e-07,1.50266e-08
D011,uniform,0.8,0.04,0.03,0.0,16.0001,421.05526315789473,18,0.000114609,8.00481e-05,0.003387,0.0176368,1.51003e-05,0.000491123,0.000107603,3.9274e-05,3.08871e-06,7.98936e-07,2.96399e-07,1.65844e-07,1.45922e-08
D011,uniform,0.8,0.04,0.03,0.0,18.0001,473.6868421052632,19,0.000128389,7.68778e-05,0.00337819,0.0176145,1.54012e-05,0.000450351,0.000114747,4.45614e-05,4.08502e-06,1.01154e-06,4.39116e-07,1.61206e-07,1.41611e-08
D011,uniform,0.8,0.04,0.03,0.0,20.0001,526.3184210526316,20,0.000141632,7.37631e-05,0.00336928,0.0175918,1.57093e-05,0.000411774,0.000120702,4.9526e-05,5.22855e-06,1.23779e-06,6.20943e-07,1.56482e-07,1.37352e-08
D011,uniform,0.8,0.04,0.03,0.0,24.0001,631.5815789473685,21,0.000166569,6.77196e-05,0.00335116,0.017545,1.62396e-05,0.00034135,0.00012916,5.83036e-05,7.94145e-06,1.71203e-06,1.11595e-06,1.47648e-07,1.28308e-08
D011,uniform,0.8,0.04,0.03,0.0,28.0001,736.8447368421052,22,0.000189189,6.19576e-05,0.00333265,0.0174964,1.68777e-05,0.000279975,0.000133365,6.51666e-05,1.11953e-05,2.18369e-06,1.80086e-06,1.38301e-07,1.2041e-08
D011,uniform,0.8,0.04,0.03,0.0,34.0001,894.7394736842107,23,0.000219032,5.39327e-05,0.00330418,0.01742,1.77299e-05,0.000204745,0.000132422,7.1653e-05,1.69161e-05,2.80993e-06,3.20143e-06,1.25805e-07,1.09049e-08
D011,uniform,0.8,0.04,0.03,0.0,42.0002,1105.2684210526315,24,0.000250965,4.46095e-05,0.00326499,0.0173114,1.88981e-05,0.00013363,0.000120461,7.31744e-05,2.55267e-05,3.36133e-06,5.71255e-06,1.11105e-07,9.64681e-09
D011,uniform,0.8,0.04,0.03,0.0,50.0002,1315.7947368421053,25,0.000274175,3.70949e-05,0.00322457,0.0171956,2.0179e-05,8.9852e-05,0.000101057,6.8062e-05,3.4214e-05,3.51146e-06,8.74932e-06,9.86302e-08,8.67457e-09
